K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
5.0,1.0,256.0,64.0,,0.0066746829767519,removal,0.0,0.1356813882239242,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2408074899912774,0.9413886384129848,0.8562518930190468,0.828530670470756,0.8859083424221039,"[3.8354154378175735, 3.2091428339481354, 3.198964938521385, 3.14010027050972, 2.879036530852318, 2.751938298344612, 2.794908970594406, 2.609442964196205, 2.465470924973488, 2.4410051703453064, 2.2605401277542114, 2.1286985278129578, 2.0830161198973656, 1.9089856818318367, 1.8339950516819954, 1.6696884706616402, 1.6231050789356232, 1.466943621635437, 1.426991455256939, 1.3207751363515854, 1.2218118160963058, 1.1472978442907333, 1.0791662372648716, 1.0360999144613743, 0.974005963653326, 0.9118698872625828, 0.8736627511680126, 0.8371470160782337, 0.7903529517352581, 0.7469179295003414, 0.7201267369091511, 0.6599869150668383, 0.6452868990600109, 0.6137858238071203, 0.5674717575311661, 0.5574336238205433, 0.5386398397386074, 0.5291192103177309, 0.5036400351673365, 0.4654364697635174, 0.4586924724280834, 0.4346500765532255, 0.42891974188387394, 0.39132204465568066, 0.3891575485467911, 0.3754653371870518, 0.3620215877890587, 0.3451752429828048, 0.3386806882917881, 0.3212067764252424]"
5.0,1.0,256.0,64.0,,0.006026091489146,removal,0.0,0.10090593423148822,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2272089390320405,0.9442741208295761,0.8603237099340759,0.8145506419400856,0.9115491964176176,"[3.809936434030533, 3.142677992582321, 3.124753877520561, 3.0670584589242935, 2.8197405338287354, 2.7225311622023582, 2.7746801376342773, 2.6028640270233154, 2.490543134510517, 2.4826325178146362, 2.3107932582497597, 2.1885724142193794, 2.155207596719265, 2.0039956271648407, 1.9433063864707947, 1.7716523110866547, 1.7376602813601494, 1.6036295294761658, 1.5599072501063347, 1.4533502906560898, 1.353798694908619, 1.2719889506697655, 1.2093957141041756, 1.173430249094963, 1.096897415816784, 1.0305665023624897, 0.9914782308042049, 0.9491458460688591, 0.8976632095873356, 0.850168414413929, 0.8225386962294579, 0.755741260945797, 0.7406262308359146, 0.7085409536957741, 0.6533576026558876, 0.6359589882194996, 0.6212946474552155, 0.6193001884967089, 0.5750914551317692, 0.5395725462585688, 0.5290658194571733, 0.5010845083743334, 0.4953324906527996, 0.45108884386718273, 0.44952682591974735, 0.439761221408844, 0.41867630928754807, 0.39977864921092987, 0.3930291719734669, 0.3721928969025612]"
4.0,1.0,256.0,64.0,,0.007733903885056801,removal,0.0,0.1219968876508194,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.20040088085646576,0.9422302374511574,0.857204552411164,0.8231098430813125,0.8943111502433536,"[3.120266914367676, 2.5387384966015816, 2.5079107731580734, 2.4217710345983505, 2.193594738841057, 2.0836225003004074, 2.052154593169689, 1.884787231683731, 1.7489319518208504, 1.691252589225769, 1.5531655848026276, 1.4330198764801025, 1.3755162507295609, 1.2494622319936752, 1.1881460547447205, 1.0681998915970325, 1.0245685875415802, 0.9280175790190697, 0.8908387832343578, 0.8218688182532787, 0.7616732679307461, 0.7102250047028065, 0.6665492616593838, 0.6453374736011028, 0.6047085579484701, 0.5639672875404358, 0.5425943229347467, 0.5172016248106956, 0.49111421406269073, 0.4631310813128948, 0.4500620439648628, 0.4087149351835251, 0.4030389282852411, 0.38614157773554325, 0.3517474876716733, 0.3457552883774042, 0.333104545250535, 0.33603371027857065, 0.3134161587804556, 0.29035480692982674, 0.2868982944637537, 0.2722743237391114, 0.268199160695076, 0.24577308632433414, 0.24341759458184242, 0.23659333679825068, 0.22819273825734854, 0.21770432405173779, 0.21514594089239836, 0.2035938324406743]"
5.0,1.0,128.0,64.0,,0.0055922035804449,removal,0.0,0.11120082402633488,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2490002157144618,0.9426510369702434,0.8568653917580873,0.814835948644793,0.9035038736100016,"[3.965285137295723, 3.299548849463463, 3.297060042619705, 3.2550850808620453, 2.9951155185699463, 2.9007569700479507, 2.9716704934835434, 2.779947057366371, 2.663551650941372, 2.6696927547454834, 2.504560075700283, 2.3801486790180206, 2.362038917839527, 2.182161897420883, 2.1418103873729706, 1.9702199399471283, 1.9366754218935966, 1.7969853952527046, 1.7588081508874893, 1.6451049223542213, 1.5294252038002014, 1.4424247667193413, 1.3777829259634018, 1.337134387344122, 1.2594317272305489, 1.1875042989850044, 1.147313717752695, 1.1001999787986279, 1.037515252828598, 0.9865087233483791, 0.9581213593482971, 0.8763940557837486, 0.8582129366695881, 0.8275967873632908, 0.7599833719432354, 0.7432763874530792, 0.7225900255143642, 0.7127037383615971, 0.6756650656461716, 0.6323165446519852, 0.6210431754589081, 0.5864877626299858, 0.5831101927906275, 0.5304010156542063, 0.5293924640864134, 0.5142083242535591, 0.4935288783162832, 0.4704410992562771, 0.46298892982304096, 0.4379728175699711]"
5.0,1.0,256.0,64.0,,0.0060564763433929,removal,0.0,0.0991338331352188,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2605408215379931,0.941448752629997,0.8521638645838105,0.8008559201141227,0.910529952360914,"[4.151608973741531, 3.4587893187999725, 3.431056037545204, 3.3646295368671417, 3.113886296749115, 2.988129362463951, 3.042491227388382, 2.86381433904171, 2.7148578092455864, 2.71158567070961, 2.5296453088521957, 2.3861387073993683, 2.3439976274967194, 2.1744707226753235, 2.1149777248501778, 1.9314097315073013, 1.8852071687579155, 1.736125960946083, 1.6953967362642288, 1.577207550406456, 1.4567443206906319, 1.380015678703785, 1.307182416319847, 1.265198465436697, 1.1786074824631214, 1.114822331815958, 1.0754825584590435, 1.0268363282084465, 0.9699876271188259, 0.9191106110811234, 0.8906072750687599, 0.8168090209364891, 0.7997879385948181, 0.7726423926651478, 0.7056854106485844, 0.6885264180600643, 0.6732646860182285, 0.6631189789623022, 0.6253970079123974, 0.5839361287653446, 0.5753822010010481, 0.5434996411204338, 0.538504172116518, 0.49077517725527287, 0.4852790366858244, 0.47398057021200657, 0.45422942005097866, 0.43422236666083336, 0.4247420337051153, 0.4044919032603502]"
5.0,1.0,256.0,64.0,,0.0061944890279058,removal,0.0,0.0947594942074091,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.3435861011513682,0.9410279531109108,0.8505708960649887,0.7965763195435094,0.9124222506496291,"[4.938744425773621, 4.160653784871101, 4.159398585557938, 4.096063390374184, 3.767624095082283, 3.5993047654628754, 3.6732819378376007, 3.4411806613206863, 3.269546739757061, 3.2544148564338684, 3.0154038667678833, 2.8271616101264954, 2.8039871752262115, 2.574623629450798, 2.5077215507626534, 2.28653846681118, 2.2284657806158066, 2.0518850311636925, 1.999960221350193, 1.8499448522925377, 1.7017729952931404, 1.6153025850653648, 1.5307228714227676, 1.468962974846363, 1.3887791186571121, 1.299258328974247, 1.2497856616973877, 1.201844833791256, 1.1247138753533363, 1.076399426907301, 1.035749390721321, 0.9542877525091171, 0.9316094927489758, 0.8975869305431843, 0.8225768133997917, 0.795868132263422, 0.7792713791131973, 0.7650055438280106, 0.7330554239451885, 0.680059876292944, 0.6724389977753162, 0.6307663358747959, 0.6284519955515862, 0.5704087354242802, 0.5649015139788389, 0.5522629208862782, 0.5248699244111776, 0.5024516712874174, 0.4942139722406864, 0.46912816539406776]"
5.0,1.0,256.0,64.0,,0.0054582447769677,removal,0.0,0.1070862410383924,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.47609862639494194,0.9412684099789599,0.852550500168254,0.8059914407988588,0.9049120691387801,"[6.151414573192596, 5.2255052626132965, 5.280769914388657, 5.238557189702988, 4.8121597468853, 4.643243700265884, 4.781996622681618, 4.494175851345062, 4.288515642285347, 4.321917235851288, 4.03361839056015, 3.814997687935829, 3.827337324619293, 3.5099656134843826, 3.4619985222816467, 3.1918222457170486, 3.1480359882116318, 2.914284870028496, 2.87860170006752, 2.669763684272766, 2.4694345593452454, 2.3480377420783043, 2.24119520932436, 2.1492941826581955, 2.051797680556774, 1.9419596418738365, 1.8536061942577362, 1.796427309513092, 1.673605501651764, 1.6189397647976875, 1.565270148217678, 1.4454963877797127, 1.4103389158844948, 1.3629192113876343, 1.2474484033882618, 1.208823747932911, 1.185985967516899, 1.158156555145979, 1.123438186943531, 1.0414329506456852, 1.0295469388365746, 0.9630461782217026, 0.9650730676949024, 0.8751894198358059, 0.861804936081171, 0.8423355631530285, 0.8015803061425686, 0.7730062045156956, 0.7578928954899311, 0.7176078371703625]"
5.0,1.0,256.0,64.0,,0.0065452756855414,removal,0.0,0.10418469540414729,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2387692809865515,0.9405470393748121,0.8504048158723017,0.801997146932953,0.9050653927034995,"[3.899153932929039, 3.2296372652053833, 3.200370818376541, 3.13357575237751, 2.8901878148317337, 2.772088512778282, 2.804428592324257, 2.6235668659210205, 2.4895492792129517, 2.457121044397354, 2.290502615272999, 2.157447561621666, 2.10589087754488, 1.9280510768294334, 1.8767152279615402, 1.6994067654013634, 1.654816024005413, 1.5141483396291733, 1.4686915203928947, 1.3623324036598206, 1.255512721836567, 1.1833862289786339, 1.1205673515796661, 1.0826700925827026, 1.0101284570991993, 0.9449260048568249, 0.9125928618013859, 0.8673392720520496, 0.8174381330609322, 0.7750785127282143, 0.7504347488284111, 0.6870144829154015, 0.673811724409461, 0.6472106166183949, 0.5892310440540314, 0.5759064797312021, 0.5616991575807333, 0.5593058206140995, 0.5217182971537113, 0.4860591869801283, 0.47812083549797535, 0.4529808722436428, 0.4486234709620476, 0.40752677246928215, 0.40553433261811733, 0.394230829551816, 0.37895539589226246, 0.3601829241961241, 0.3539267051964998, 0.33664282597601414]"
5.0,1.0,256.0,64.0,,0.0071112793974626,removal,0.0,0.1046879897697078,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2168246073712854,0.940126239855726,0.8499951189165543,0.8051355206847362,0.9001791795607405,"[3.647809475660324, 3.030666708946228, 2.984048992395401, 2.9061572551727295, 2.6655222922563553, 2.547938123345375, 2.5772629231214523, 2.3947931677103043, 2.2525345385074615, 2.2070002779364586, 2.033462345600128, 1.903639741241932, 1.8463223949074745, 1.681433342397213, 1.6209009289741516, 1.459455132484436, 1.4160581529140472, 1.2902928069233894, 1.2393260821700096, 1.1440951898694038, 1.0550678744912148, 0.9906313233077526, 0.9299197681248188, 0.901199609041214, 0.836419815197587, 0.779257282614708, 0.7553777024149895, 0.7167498245835304, 0.672820795327425, 0.6362800542265177, 0.614143131300807, 0.5647376552224159, 0.5515055190771818, 0.5254917405545712, 0.48469315841794014, 0.47072853706777096, 0.45702760852873325, 0.4608848337084055, 0.4272245932370424, 0.3984495270997286, 0.3893052116036415, 0.36825407668948174, 0.36499022133648396, 0.3333312086760998, 0.3318595066666603, 0.32164075784385204, 0.3086798219010234, 0.2942911386489868, 0.28834457602351904, 0.27449674904346466]"
5.0,1.0,256.0,64.0,,0.0050318190717723,removal,0.0,0.1095897219148261,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2782210940380625,0.940366696723775,0.8504196271743443,0.8045649072753209,0.9018265675159494,"[4.261449709534645, 3.5665113627910614, 3.5636307895183563, 3.540689468383789, 3.267308294773102, 3.1655691415071487, 3.2763900458812714, 3.0711522102355957, 2.954152427613735, 2.9919371157884598, 2.80257348716259, 2.6748975813388824, 2.677098363637924, 2.4937290996313095, 2.4707016348838806, 2.281652331352234, 2.2546431645751, 2.097557097673416, 2.0779698714613914, 1.9554830640554428, 1.8296735361218452, 1.7314412221312523, 1.6602189764380455, 1.6156353428959846, 1.5386711284518242, 1.4502509236335754, 1.4091251492500305, 1.3527684062719345, 1.2807449474930763, 1.221185952425003, 1.1871789507567883, 1.0918359346687794, 1.0712797194719315, 1.0352678336203098, 0.9541262164711952, 0.9330040365457535, 0.9037354923784733, 0.8985942751169205, 0.8528183549642563, 0.792991153895855, 0.7878670208156109, 0.7392018996179104, 0.7390343248844147, 0.6728576570749283, 0.6701642721891403, 0.6520292088389397, 0.626287292689085, 0.5943593662232161, 0.5893377643078566, 0.5562610998749733]"
5.0,1.0,256.0,64.0,,0.005849051515775,removal,0.0,0.1144466227188659,366.6,mean,GCNConv,10.0,10.0,1.0,200.0,0.2567483008036921,0.9387436128644424,0.8489444415467098,0.8171184022824536,0.8834439339799218,"[5.218004047870636, 4.647466704249382, 4.700326606631279, 4.392121851444244, 4.054821193218231, 3.95657117664814, 3.582672458142042, 3.4268124476075172, 3.2865593507885933, 3.026878871023655, 2.8241320699453354, 2.580090545117855, 2.3881628029048443, 2.24234252050519, 2.0630200281739235, 1.8914529830217361, 1.7795019187033176, 1.6087579391896725, 1.5282250829041004, 1.4105805940926075, 1.3441154025495052, 1.2196751683950424, 1.1347908899188042, 1.0768511705100536, 0.9961877334862947, 0.9439957030117512, 0.8998565189540386, 0.8257068376988173, 0.7879806812852621, 0.7721370626240969, 0.7318751644343138, 0.700803505256772, 0.6625581067055464, 0.6317298971116543, 0.5797893414273858, 0.5545218084007502, 0.5474447775632143, 0.5213554929941893, 0.49358772300183773, 0.48656878527253866, 0.4554984886199236, 0.43204325530678034, 0.4216885957866907, 0.40524813067168, 0.3936208598315716, 0.3784476490691304, 0.35761987045407295, 0.3582981489598751, 0.34005970135331154, 0.31979925464838743]"
5.0,1.0,256.0,64.0,,0.0069659410982142,removal,0.0,0.1271936125786466,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.3191779566776052,0.940126239855726,0.852889307196663,0.8236804564907276,0.8842852250675393,"[4.555287227034569, 3.850664436817169, 3.83893683552742, 3.7754915952682495, 3.4469271302223206, 3.292541816830635, 3.345024675130844, 3.0978985279798508, 2.9142805635929108, 2.883413940668106, 2.657252848148346, 2.474118337035179, 2.42174419015646, 2.195635825395584, 2.1158073768019676, 1.9093181937932968, 1.856884941458702, 1.6906452924013138, 1.6368952840566635, 1.5046725124120712, 1.373869739472866, 1.296467438340187, 1.221157044172287, 1.1615233905613422, 1.0997351296246052, 1.0279131829738617, 0.9799769707024097, 0.9413528889417648, 0.8837174326181412, 0.8399472460150719, 0.8067296296358109, 0.742888443171978, 0.7241886220872402, 0.6935086213052273, 0.6372328568249941, 0.6191756464540958, 0.6021580435335636, 0.5915625616908073, 0.5651163198053837, 0.5253786593675613, 0.5158777646720409, 0.48645672760903835, 0.4825064353644848, 0.4395091403275728, 0.43472467735409737, 0.4218004997819662, 0.4039103724062443, 0.3864090610295534, 0.3811420723795891, 0.3595036752521992]"
5.0,1.0,256.0,64.0,,0.0066260241213263,removal,0.0,0.1323475146734658,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2912359141356671,0.9418695521490832,0.8570986861310675,0.8273894436519258,0.8890224997055013,"[4.3172177374362946, 3.6435983777046204, 3.631799042224884, 3.5764880180358887, 3.2783257216215134, 3.141823559999466, 3.1867602467536926, 2.9635422378778458, 2.8084067031741142, 2.782789334654808, 2.5770454704761505, 2.417489469051361, 2.370253771543503, 2.1599355936050415, 2.0875862017273903, 1.8935186862945557, 1.8450032472610474, 1.6863252893090248, 1.6398460865020752, 1.509571723639965, 1.388217732310295, 1.3073161989450455, 1.2346378192305565, 1.1828321404755116, 1.1146889701485634, 1.0420261546969414, 0.9967403076589108, 0.9590424709022045, 0.8957327976822853, 0.8549674041569233, 0.8255713135004044, 0.7547961659729481, 0.737697146832943, 0.7069853618741035, 0.6503667421638966, 0.6350038126111031, 0.6145545467734337, 0.6035734657198191, 0.5762725621461868, 0.5369999203830957, 0.5266420934349298, 0.4970893803983927, 0.49295300990343094, 0.44938109815120697, 0.44570946134626865, 0.4313579984009266, 0.41430171020329, 0.39573951438069344, 0.39071295224130154, 0.36725607700645924]"
5.0,1.0,256.0,64.0,,0.006832712356300301,removal,0.0,0.1311380795816043,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2748465023604149,0.9429516080553052,0.8591676486045416,0.8259629101283881,0.8951756017214814,"[4.132537603378296, 3.4926200211048126, 3.46154947578907, 3.404304161667824, 3.1176761239767075, 2.981327548623085, 3.0118231177330017, 2.798866182565689, 2.642480880022049, 2.6186039596796036, 2.416813962161541, 2.256571874022484, 2.2077450305223465, 2.0097941383719444, 1.941078558564186, 1.7532764300704002, 1.7002640664577484, 1.5540643110871315, 1.5024001002311707, 1.381441369652748, 1.2722450569272041, 1.1953484192490578, 1.1261169016361237, 1.0864250548183918, 1.0167644247412682, 0.9484569393098354, 0.9104621410369873, 0.874250017106533, 0.8189745917916298, 0.7793022878468037, 0.7537869140505791, 0.6861426122486591, 0.6715929936617613, 0.6408578418195248, 0.5921645946800709, 0.5786106158047915, 0.5571231786161661, 0.5477501768618822, 0.5251378659158945, 0.4855832848697901, 0.4775039441883564, 0.44994477927684784, 0.44743069447577, 0.40851485170423985, 0.4036401715129614, 0.38942496478557587, 0.37604490108788013, 0.3594755809754133, 0.35510242730379105, 0.33396066538989544]"
5.0,1.0,256.0,64.0,,0.008371390275643,removal,0.0,0.1292878351035245,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2418705061727493,0.9428313796212804,0.8588335741784606,0.8253922967189729,0.8951006556779019,"[3.8608920872211456, 3.1792028546333313, 3.1605203449726105, 3.0669733732938766, 2.784472241997719, 2.6465534046292305, 2.646380737423897, 2.427669957280159, 2.2794154211878777, 2.1913871467113495, 1.9845451787114143, 1.8342715054750443, 1.756977193057537, 1.5812645331025124, 1.4928995445370674, 1.3315403386950493, 1.2731348276138306, 1.158995769917965, 1.0994161441922188, 1.0024058632552624, 0.9196997210383415, 0.8504357896745205, 0.7992026768624783, 0.7632851451635361, 0.7139273006469011, 0.6637253314256668, 0.6344991438090801, 0.606748603284359, 0.5733055602759123, 0.5357522182166576, 0.5189756881445646, 0.47329099103808403, 0.45820555835962296, 0.43820394948124886, 0.40515744127333164, 0.39603019692003727, 0.38026037998497486, 0.3750881589949131, 0.3551888260990381, 0.3317043473944068, 0.32453320175409317, 0.3080783961340785, 0.30361003801226616, 0.2770720738917589, 0.27493448927998543, 0.2661193963140249, 0.255554873496294, 0.24295332375913858, 0.2396928109228611, 0.22577816527336836]"
5.0,1.0,256.0,64.0,,0.008898062041293,removal,0.0,0.125812501109464,366.6,mean,GCNConv,15.0,7.0,1.0,200.0,0.2556377742961279,0.9397054403366397,0.8508078789526087,0.8159771754636234,0.8887570342886797,"[3.9035724252462387, 3.250297501683235, 3.2035111486911774, 3.1076266318559647, 2.8005326837301254, 2.6406512707471848, 2.620071731507778, 2.391388013958931, 2.211664639413357, 2.1222487911581993, 1.908723920583725, 1.7507004961371422, 1.6646207943558693, 1.4872342869639397, 1.4017091691493988, 1.2435024976730347, 1.186920739710331, 1.0637743286788464, 1.0202196463942528, 0.9232186786830425, 0.8447990268468857, 0.78298694267869, 0.7345724925398827, 0.7057258225977421, 0.6556580103933811, 0.6069668494164944, 0.5805265512317419, 0.553720485419035, 0.5206754971295595, 0.49457105062901974, 0.4738816116005182, 0.4329827055335045, 0.4211655557155609, 0.40241081453859806, 0.37025333009660244, 0.3604550026357174, 0.35040817596018314, 0.3425890989601612, 0.3255380932241678, 0.3020869065076113, 0.29766483046114445, 0.28170769196003675, 0.278090663254261, 0.25386670138686895, 0.2518388209864497, 0.24311219528317451, 0.2343532582744956, 0.22287878207862377, 0.2199746761471033, 0.20727834478020668]"
